"Year","Month","State","Primary Mode","Etiology","Serotype or Genotype","Etiology Status","Setting","Illnesses","Hospitalizations","Info On Hospitalizations","Deaths","Info On Deaths","Food Vehicle","Food Contaminated Ingredient","IFSAC Category","Water Exposure","Water Type","Animal Type"
"1978","7","New York","Water","Unknown",,"Suspected","Camp/cabin","55",,,"0",,,,,"Drinking water","Other",
"1978","7","Maryland","Water","Shigella flexneri",,"Confirmed","Mobile home/trailer park","22",,,"0",,,,,"Drinking water","Community",
"1978","7","Hawaii","Water","Salmonella enterica","Weltevreden","Confirmed","Camp/cabin","11",,,"0",,,,,"Drinking water","Other",
"1978","8","Washington","Water","Giardia duodenalis",,"Confirmed","Camp/cabin","23",,,"0",,,,,"Drinking water","Other",
"1978","8","Vermont","Water","Avian schistosomes",,"Confirmed","Unknown","30",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1978","8","Texas","Water","Legionella pneumophila","serogroup 1","Confirmed","Hotel/motel","18",,,"2",,,,,"Other/Environmental water",,
"1978","8","Tennessee","Water","Legionella pneumophila","serogroup 1","Confirmed","Hospital","39",,,"7",,,,,"Other/Environmental water",,
"1978","8","Pennsylvania","Water","Unknown",,"Suspected","Camp/cabin","63",,,"0",,,,,"Drinking water","Other",
"1978","8","New York","Water","Legionella pneumophila","serogroup 1","Confirmed","Factory/industrial facility","57",,,"3",,,,,"Other/Environmental water",,
"1978","8","Maine","Water","Unknown",,"Suspected","Camp/cabin","70",,,"0",,,,,"Drinking water","Other",
"1978","9","South Carolina","Water","Salmonella unknown",,"Confirmed","Mobile home/trailer park","78",,,"0",,,,,"Drinking water","Community",
"1978","9","New York","Water","Unknown",,"Suspected","Park - State Park","3",,,"0",,,,,"Other/Environmental water",,
"1978","9","New York","Water","Unknown",,"Suspected","Restaurant","11",,,"0",,,,,"Drinking water","Other",
"1978","9","Minnesota","Water","Unknown",,"Suspected","Mobile home/trailer park","137",,,"0",,,,,"Drinking water","Community",
"1978","10","Minnesota","Water","Other",,"Confirmed","Hotel/motel","8",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1978","10","New York","Water","Unknown",,"Suspected","Park - State Park","5",,,"0",,,,,"Other/Environmental water",,
"1978","10","New York","Water","Pseudomonas aeruginosa",,"Confirmed","Hotel/motel","2",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1978","11","New York","Water","Giardia duodenalis",,"Confirmed","Community/municipality","130",,,"0",,,,,"Drinking water","Community",
"1978","11","Connecticut","Water","Copper",,"Confirmed","School/college/university","12",,,"0",,,,,"Drinking water","Community",
"1978","11","Idaho","Water","Unknown",,"Suspected","Restaurant","27",,,"0",,,,,"Drinking water","Other",
"1978","11","New Mexico","Water","Fluoride",,"Confirmed","School/college/university","34",,,"0",,,,,"Drinking water","Other",
"1978","11","Pennsylvania","Water","Unknown",,"Suspected","School/college/university","200",,,"0",,,,,"Drinking water","Community",
"1978","12","Maine","Water","Pseudomonas unknown",,"Confirmed","Unknown","27",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1979","1","Virginia","Water","Arsenic",,"Confirmed","Private home/residence","8",,,"2",,,,,"Drinking water","Individual/Private",
"1979","2","California","Water","Giardia duodenalis",,"Confirmed","Community/municipality","120",,,"0",,,,,"Drinking water","Community",
"1979","2","Pennsylvania","Water","Legionella pneumophila","unknown","Confirmed","Hospital","27",,,"12",,,,,"Undetermined water",,
"1979","3","Pennsylvania","Water","Unknown",,"Suspected","Private home/residence","12",,,"0",,,,,"Drinking water","Individual/Private",
"1979","3","Colorado","Water","Unknown",,"Suspected","Community/municipality","200",,,"0",,,,,"Drinking water","Community",
"1979","3","Massachusetts","Water","Unknown",,"Suspected","Community/municipality","500",,,"0",,,,,"Drinking water","Community",
"1979","3","North Carolina","Water","Unknown",,"Suspected","Subdivision/Neighborhood","35",,,"0",,,,,"Drinking water","Community",
"1979","4","New Hampshire","Water","Giardia duodenalis",,"Confirmed","Community/municipality","50",,,"0",,,,,"Drinking water","Community",
"1979","4","Alabama","Water","Pseudomonas unknown",,"Confirmed","Unknown","27",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1979","4","Iowa","Water","Unknown",,"Suspected","Camp/cabin","100",,,"0",,,,,"Drinking water","Other",
"1979","4","Maryland","Water","Pseudomonas unknown",,"Confirmed","Unknown","12",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1979","4","New Hampshire","Water",,,,"Unknown","17",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1979","5","Maine","Water","Fluoride",,"Confirmed","Community/municipality","6",,,"0",,,,,"Drinking water","Community",
"1979","6","Colorado","Water","Giardia duodenalis",,"Confirmed","Community/municipality","53",,,"0",,,,,"Drinking water","Community",
"1979","6","Maine","Water","Unknown",,"Suspected","Camp/cabin","70",,,"0",,,,,"Drinking water","Other",
"1979","6","Wisconsin","Water","Legionella pneumophila","serogroup 1","Confirmed","Hotel/motel","13",,,"4",,,,,"Other/Environmental water",,
"1979","6","Minnesota","Water","Salmonella unknown",,"Confirmed","Resort","61",,,"0",,,,,"Drinking water","Other",
"1979","6","Minnesota","Water","Unknown",,"Suspected","Camp/cabin","11",,,"0",,,,,"Other/Environmental water",,
"1979","6","Minnesota","Water","Soap/Detergent",,"Confirmed","Other","2",,,"0",,,,,"Drinking water","Unknown",
"1979","6","Arizona","Water","Giardia duodenalis",,"Confirmed","Camp/cabin","2,000",,,"0",,,,,"Drinking water","Other",
"1979","7","South Dakota","Water","Oil",,"Confirmed","Community/municipality","16",,,"0",,,,,"Drinking water","Community",
"1979","7","Pennsylvania","Water","Unknown",,"Suspected","Restaurant","165",,,"0",,,,,"Drinking water","Community",
"1979","7","Pennsylvania","Water","Norovirus other",,"Confirmed","Camp/cabin","151",,,"0",,,,,"Drinking water","Other",
"1979","7","Oregon","Water","Unknown",,"Suspected","Community/municipality","300",,,"0",,,,,"Drinking water","Community",
"1979","7","New York","Water","Legionella pneumophila","unknown","Confirmed","Factory/industrial facility","6",,,"1",,,,,"Other/Environmental water",,
"1979","7","Minnesota","Water","Unknown",,"Suspected","Resort","9",,,"0",,,,,"Drinking water","Other",
"1979","7","Maine","Water",,,,"Unknown","30",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1979","7","Michigan","Water",,,,"Unknown","239",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1979","7","Colorado","Water","Unknown",,"Suspected","Factory/industrial facility","258",,,"0",,,,,"Drinking water","Community",
"1979","7","Washington","Water","Unknown",,"Suspected","Camp/cabin","49",,,"0",,,,,"Drinking water","Other",
"1979","7","Vermont","Water","Unknown",,"Suspected","Subdivision/Neighborhood","17",,,"0",,,,,"Drinking water","Community",
"1979","7","Virginia","Water",,,,"Unknown","72",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1979","7","Virginia","Water","Unknown",,"Suspected","Park - National Park","8",,,"0",,,,,"Other/Environmental water",,
"1979","7","Virginia","Water","Unknown",,"Suspected","Community/municipality","72",,,"0",,,,,"Other/Environmental water",,
"1979","8","Pennsylvania","Water","Unknown",,"Suspected","Mobile home/trailer park","43",,,"0",,,,,"Drinking water","Community",
"1979","8","New Mexico","Water","Morpholine",,"Confirmed","School/college/university","2",,,"0",,,,,"Drinking water","Community",
"1979","8","New Hampshire","Water","Unknown",,"Suspected","Camp/cabin","38",,,"0",,,,,"Drinking water","Other",
"1979","8","Arizona","Water","Unknown",,"Suspected","Hotel/motel","6",,,"0",,,,,"Drinking water","Other",
"1979","9","Wisconsin","Water","Shigella sonnei",,"Confirmed","Private home/residence","4",,,"0",,,,,"Drinking water","Individual/Private",
"1979","9","Arizona","Water","Shigella unknown",,"Confirmed","Hotel/motel","14",,,"0",,,,,"Drinking water","Community",
"1979","9","Arizona","Water","Unknown",,"Suspected","Restaurant","4",,,"0",,,,,"Drinking water","Other",
"1979","9","Michigan","Water","Unknown",,"Suspected","Military facility","12",,,"0",,,,,"Drinking water","Community",
"1979","9","Pennsylvania","Water","Unknown",,"Suspected","Subdivision/Neighborhood","35",,,"0",,,,,"Drinking water","Community",
"1979","9","California","Water","Norovirus other",,"Confirmed","School/college/university","30",,,"0",,,,,"Other/Environmental water",,
"1979","10","North Carolina","Water","Norovirus other",,"Confirmed","Camp/cabin","145",,,"0",,,,,"Drinking water","Other",
"1979","10","Oregon","Water","Giardia duodenalis",,"Confirmed","Community/municipality","66",,,"0",,,,,"Drinking water","Community",
"1979","10","Oregon","Water","Unknown",,"Suspected","Community/municipality","1,200",,,"0",,,,,"Drinking water","Community",
"1979","10","Pennsylvania","Water","Unknown",,"Suspected","Restaurant","135",,,"0",,,,,"Drinking water","Other",
"1979","10","Pennsylvania","Water","Giardia duodenalis",,"Confirmed","Community/municipality","3,500",,,"0",,,,,"Drinking water","Community",
"1979","10","Virginia","Water","Chlordane",,"Confirmed","Subdivision/Neighborhood","10",,,"0",,,,,"Drinking water","Community",
"1979","11","Maryland","Water","Fluoride",,"Confirmed","Hospital","26",,,"1",,,,,"Drinking water","Community",
"1979","12","Illinois","Water","Legionella pneumophila","serogroup 6","Confirmed","Hospital","3",,,,,,,,"Drinking water","Unknown",
"1979","12","Oregon","Water","Giardia duodenalis",,"Confirmed","Community/municipality","120",,,"0",,,,,"Drinking water","Other",
"1979","12","Oregon","Water","Unknown",,"Suspected","Community/municipality","120",,,"0",,,,,"Drinking water","Community",
"1979","12","South Carolina","Water","Unknown",,"Suspected","Subdivision/Neighborhood","104",,,"0",,,,,"Drinking water","Community",
"1980","1","California","Water","Norovirus other",,"Confirmed","Resort","190",,,"0",,,,,"Drinking water","Community",
"1980","1","Massachusetts","Water","Pseudomonas unknown",,"Confirmed","Unknown","5",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1980","1","Pennsylvania","Water","Unknown",,"Suspected","Unknown","3",,,"0",,,,,"Drinking water","Commercially-Bottled",
"1980","1","Washington","Water","Giardia duodenalis",,"Confirmed","Community/municipality","79",,,"0",,,,,"Drinking water","Community",
"1980","3","Washington","Water","Giardia duodenalis",,"Confirmed","Community/municipality","578",,,"0",,,,,"Drinking water","Community",
"1980","3","California","Water","Legionella pneumophila","serogroup 1","Confirmed","Office/indoor workplace","14","4",,,,,,,"Other/Environmental water",,
"1980","3","Colorado","Water","Unknown",,"Suspected","Subdivision/Neighborhood","22",,,"0",,,,,"Drinking water","Community",
"1980","3","Iowa","Water","Pseudomonas unknown",,"Suspected","Unknown","2",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1980","3","Pennsylvania","Water","Giardia duodenalis",,"Confirmed","Apartment/Condo","15",,,"0",,,,,"Drinking water","Community",
"1980","3","Arkansas","Water","Pseudomonas unknown",,"Confirmed","Unknown","26",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1980","4","Illinois","Water","Unknown",,"Suspected","Restaurant","30",,,"0",,,,,"Drinking water","Other",
"1980","4","Pennsylvania","Water","Unknown",,"Suspected","Farm/dairy/agricultural setting","12",,,"0",,,,,"Drinking water","Other",
"1980","4","Washington","Water","Giardia duodenalis",,"Confirmed","Backcountry/wilderness area","6",,,"0",,,,,"Other/Environmental water",,
"1980","5","Wyoming","Water","Campylobacter jejuni",,"Confirmed","Backcountry/wilderness area","21",,,"0",,,,,"Other/Environmental water",,
"1980","5","California","Water","Unknown",,"Suspected","Native American Reservation","41",,,"0",,,,,"Drinking water","Community",
"1980","5","Illinois","Water","Pseudomonas unknown",,"Confirmed","Unknown","2",,,,,,,,"Recreational water -- treated","Hot Tub/Spa/Whirlpool",
"1980","5","Louisiana","Water","Shigella unknown",,"Confirmed","Unknown","133",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1980","5","Vermont","Water","Legionella pneumophila","serogroup 1","Confirmed","Community/municipality","85",,,"16",,,,,"Other/Environmental water",,
"1980","6","Montana","Water","Giardia duodenalis",,"Confirmed","Community/municipality","780",,,"0",,,,,"Drinking water","Community",
"1980","6","Vermont","Water","Unknown",,"Suspected","Community/municipality","990",,,"0",,,,,"Drinking water","Community",
"1980","6","Utah","Water","Unknown",,"Suspected","Subdivision/Neighborhood","105",,,"0",,,,,"Drinking water","Other",
"1980","6","Texas","Water","Unknown",,"Suspected","Community/municipality","8,000",,,"0",,,,,"Drinking water","Community",
"1980","6","Oregon","Water","Giardia duodenalis",,"Confirmed","Community/municipality","63",,,"0",,,,,"Drinking water","Community",
"1980","6","Minnesota","Water","Unknown",,"Suspected","Private home/residence;Religious facility","30",,,"0",,,,,"Drinking water","Other",
"1980","6","Illinois","Water","Shigella unknown",,"Confirmed","Unknown","15",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1980","6","Georgia","Water","Adenovirus",,"Confirmed","Unknown","15",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1980","6","Colorado","Water","Unknown",,"Suspected","Subdivision/Neighborhood","18",,,"0",,,,,"Drinking water","Community",
"1980","7","Washington","Water","Unknown",,"Suspected","Community/municipality","23",,,"0",,,,,"Drinking water","Community",
"1980","7","South Carolina","Water","Unknown",,"Suspected","Mobile home/trailer park","106",,,"0",,,,,"Drinking water","Community",
"1980","7","Pennsylvania","Water","Norovirus other",,"Confirmed","Restaurant","55",,,"0",,,,,"Drinking water","Other",
"1980","7","Pennsylvania","Water","Unknown",,"Suspected","Subdivision/Neighborhood","90",,,"0",,,,,"Drinking water","Community",
"1980","7","Ohio","Water","Unknown",,"Suspected","Park - State Park","28","3",,"0",,,,,"Drinking water","Other",
"1980","7","New York","Water","Shigella unknown",,"Confirmed","Unknown","127",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1980","7","New Mexico","Water","Unknown",,"Suspected","Community/municipality","24",,,"0",,,,,"Drinking water","Community",
"1980","7","Michigan","Water","Unknown",,"Suspected","Park - National Park","6",,,"0",,,,,"Drinking water","Other",
"1980","7","Maryland","Water",,,,"Unknown","53",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1980","7","Maryland","Water","Norovirus other",,"Confirmed","Camp/cabin","127",,,"0",,,,,"Drinking water","Other",
"1980","7","Kansas","Water","Shigella unknown",,"Confirmed","Unknown","60",,,,,,,,"Recreational water -- untreated","Lake/Reservoir",
"1980","7","Colorado","Water","Unknown",,"Suspected","Community/municipality","34",,,"0",,,,,"Drinking water","Other",
"1980","7","Colorado","Water","Unknown",,"Suspected","Store","5",,,"0",,,,,"Drinking water","Other",
"1980","7","Colorado","Water","Unknown",,"Suspected","Camp/cabin","38",,,"0",,,,,"Drinking water","Other",
"1980","7","Arizona","Water","Unknown",,"Suspected","Camp/cabin","40",,,"0",,,,,"Drinking water","Other",
"1980","7","Wisconsin","Water","Unknown;Hepatitis A",,"Suspected;Confirmed","Factory/industrial facility","12",,,"0",,,,,"Drinking water","Individual/Private",
"1980","7","Texas","Water","Unknown",,"Suspected","Community/municipality","2,550",,,"0",,,,,"Drinking water","Community",
"1980","8","Tennessee","Water","Unknown",,"Suspected","Private home/residence","5",,,"0",,,,,"Drinking water","Individual/Private",
"1980","8","Pennsylvania","Water","Hepatitis A",,"Confirmed","Community/municipality","48",,,"0",,,,,"Drinking water","Other",
"1980","8","Ohio","Water","Unknown",,"Suspected","Community/municipality","738","2",,"0",,,,,"Drinking water","Community",
"1980","8","Ohio","Water","Unknown",,"Suspected","Camp/cabin","25","1",,"0",,,,,"Drinking water","Other",
"1980","8","Ohio","Water","Unknown",,"Suspected","Farm/dairy/agricultural setting","10",,,"0",,,,,"Other/Environmental water",,
"1980","8","New York","Water","Norovirus other",,"Confirmed","Camp/cabin","42",,,"0",,,,,"Drinking water","Other",
"1980","8","Indiana","Water","Shigella sonnei",,"Confirmed","Camp/cabin","4",,,"0",,,,,"Drinking water","Other",
"1980","8","Georgia","Water","Norovirus other",,"Confirmed","Community/municipality","1,500",,,"0",,,,,"Drinking water","Community",
"1980","8","Pennsylvania","Water","Unknown",,"Suspected","Camp/cabin","139",,,"0",,,,,"Drinking water","Other",
"1980","9","Washington","Water","Unknown",,"Suspected","Community/municipality","46",,,"0",,,,,"Drinking water","Community",
"1980","9","Washington","Water","Giardia duodenalis",,"Confirmed","Camp/cabin","20",,,"0",,,,,"Drinking water","Community",
"1980","9","Vermont","Water","Fluoride",,"Confirmed","School/college/university","200",,,"0",,,,,"Drinking water","Other",
"1980","9","Rhode Island","Water","Trichloroethylene",,"Confirmed","Community/municipality","20",,,"0",,,,,"Drinking water","Community;Individual/Private",
"1980","9","Michigan","Water","Unknown",,"Suspected","School/college/university","60",,,"0",,,,,"Drinking water","Other",
"1980","9","Connecticut","Water","Campylobacter jejuni",,"Confirmed","School/college/university","800",,,"0",,,,,"Drinking water","Community",
"1980","9","Alaska","Water","Giardia duodenalis",,"Confirmed","Factory/industrial facility","189","1",,"0",,,,,"Drinking water","Community",
"1980","10","Minnesota","Water",,,,"Unknown","30",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1980","11","Washington","Water","Legionella dumoffii",,"Confirmed","Hospital","9",,,"4",,,,,"Undetermined water",,
"1980","11","Pennsylvania","Water","Chlordane",,"Confirmed","Community/municipality","20",,,"0",,,,,"Drinking water","Community",
"1980","11","Tennessee","Water","Pseudomonas unknown",,"Confirmed","Unknown","47",,,,,,,,"Recreational water -- treated","Pool - Other Swimming Pool",
"1980","12","Connecticut","Water","Legionella pneumophila","unknown","Confirmed","Hospital","36",,,"5",,,,,"Undetermined water",,
"1980","12","Georgia","Water","Sodium Hydroxide",,"Confirmed","Community/municipality","56",,,"0",,,,,"Drinking water","Community",
"1980","12","California","Water","Legionella dumoffii;Legionella pneumophila","serogroup 1","Confirmed;Confirmed","Hospital","20",,,,,,,,"Undetermined water",,
"1980","12","Pennsylvania","Water","Chlordane;Heptachlor;Kerosene;Toxaphene",,"Confirmed;Confirmed;Suspected;Suspected","Community/municipality","2,000",,,"0",,,,,"Drinking water","Community",
